date, pm25, pm10, o3, no2, so2, co
2023/2/7, 57, 62, 35, 13, 8, 5
2023/2/8, 65, 74, 34, 15, 19, 6
2023/2/9, 88, 67, 34, 12, 8, 6
2023/2/10, 100, 89, 25, 12, 9, 6
2023/2/11, 89, 46, 25, 8, 4, 5
2023/2/12, 57, 55, 37, 10, 6, 6
2023/2/13, 75, 63, 52, 18, 7, 7
2023/2/14, 92, 83, 31, 13, 4, 6
2023/2/15, 79, 55, 27, 14, 9, 6
2023/2/16, 60, 69, 41, 15, 9, 7
2023/2/17, 82, 67, 23, 8, 4, 6
2023/2/18, 82, 73, 34, 11, 6, 7
2023/2/19, 83, 63, 33, 10, 5, 6
2023/2/20, 65, 63, 31, 11, 5, 6
2023/2/21, 70, 72, 45, 15, 11, 6
2023/2/22, 78, 51, 31, 10, 6, 6
2023/2/23, 58, 80, 39, 13, 6, 7
2023/2/24, 91, 94, 35, 14, 7, 7
2023/2/25, 87, 69, 38, 10, 5, 7
2023/2/26, 92, 54, 32, 13, 11, 8
2023/2/27, 85, 87, 25, 21, 14, 8
2023/2/28, 97, 69, 37, 12, 9, 7
2023/3/1, 85, 79, 42, 17, 12, 7
2023/3/2, 92, 70, 42, 15, 6, 5
2023/3/3, 88, 76, 40, 18, 14, 5
2023/3/4, 89, 87, 37, 17, 15, 6
2023/3/5, 106, 66, 36, 16, 23, 7
2023/3/6, 95, 83, 35, 17, 15, 6
2023/3/7, 110, 83, 31, 14, 5, 5
2023/3/8, 88, 95, 30, 13, 12, 5
2023/3/9, 90, 77, 31, 14, 12, 5
2023/3/10, 89, 95, 28, 15, 14, 5
2023/3/11, 108, 98, 33, 15, 18, 7
2023/3/12, 108, 84, 31, 17, 11, 7
2023/3/13, 103, 52, 28, 14, 13, 7
2023/3/14, 80, 64, 27, 16, 24, 7
2023/3/15, 88, 41, 20, 13, 8, 6
2023/3/16, 72, 32, 23, 17, 8, 7
2023/3/17, 59, 48, 34, 17, 14, 7
2023/3/18, 85, 40, 27, 12, 5, 7
2023/3/19, 93, 41, 22, 7, 5, 6
