date, pm25, pm10, o3, no2, so2, co
2017/12/14, 109, 70, 70, 64, 10, 16
2017/12/15, 134, 48, 36, 44, 3, 13
2017/12/16, 85, 37, 19, 28, 10, 8
2017/12/17, 62, 35, 38, 33, 2, 9
2017/12/18, 81, 44, 54, 37, 11, 9
2017/12/19, 88, 54, 57, 47, 9, 13
2017/12/20, 107, 56, 50, 46, 4, 11
2017/12/21, 113, , , , , 
2017/7/2, 59, 17, 55, 17, 3, 6
2017/7/3, 47, 21, 45, 19, 4, 6
2017/7/4, 53, 23, 27, 28, 3, 8
2017/7/5, 58, 25, 38, 27, 2, 8
2017/7/6, 61, 21, 37, 21, 16, 6
2017/7/7, 46, 17, 24, 18, 3, 5
2017/7/8, 38, 16, 16, 17, 5, 6
2017/7/9, 46, 18, 18, 18, 6, 6
2017/7/10, 54, 30, 24, 33, 2, 11
2017/7/11, 78, 30, 27, 38, 1, 12
2017/7/12, 77, 34, 46, 33, 2, 11
2017/7/13, 87, 31, 74, 25, 5, 8
2017/7/14, 79, 30, 55, 19, 4, 6
2017/7/15, 60, 27, 53, 16, 23, 5
2017/7/16, 54, 23, 57, 16, 12, 6
2017/7/17, 54, 29, 66, 26, 3, 9
